%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 1600 Hz
%Board = OpenBCI_GUI$BoardGanglionWifi
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
103.0, -2.0288956012764996, 41.62321399890655, 25.822137657167914, 22.536635748004034, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752193E9, 0.0, 2021-09-30 12:25:29.175
104.0, 1.8549902640242284, 40.85279465538036, 29.4666699400139, 22.49175695129377, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632979529175223E9, 0.0, 2021-09-30 12:25:29.175
105.0, 3.751119425032865, 39.79627298282624, 30.00895540026292, 21.328648136552772, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752264E9, 0.0, 2021-09-30 12:25:29.175
106.0, 4.087710400359842, 40.078635412128314, 23.70722436219674, 22.001830087206724, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752298E9, 0.0, 2021-09-30 12:25:29.175
107.0, 1.7334435229339311, 37.74680793305753, 13.0391603941945, 21.195881696284907, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752336E9, 0.0, 2021-09-30 12:25:29.175
108.0, 3.8277873694128988, 40.678889318128086, 12.173373607658998, 20.977097562322374, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752367E9, 0.0, 2021-09-30 12:25:29.175
109.0, 7.109549378850923, 42.22720780463218, 20.03277288154391, 20.158059522360062, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752403E9, 0.0, 2021-09-30 12:25:29.175
110.0, 11.118721884967805, 41.56337560329287, 25.769779061005938, 24.055035036701284, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752436E9, 0.0, 2021-09-30 12:25:29.175
111.0, 12.876474756119794, 40.02440686610341, 25.599613623479524, 24.29625856901895, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752472E9, 0.0, 2021-09-30 12:25:29.175
112.0, 13.263554377745818, 37.322329314172954, 22.020529585836, 12.797936861876833, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752503E9, 0.0, 2021-09-30 12:25:29.175
